ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CELC,Celcuity Inc.,1,1.03,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.850352,,0,0.951299,1,0.048701,178,0,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,clinical_score:-40.9;smart_money_score:+37.1;financial_score:+8.6,tier=A;reason=high_opt+catalyst_mid;cat_days=178;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|nonpos,0.021306694444444448,,0.732,0,1,-1.7335,0.0,6,6,buying,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,178,False,specific_days,-0.153524,price_history,,6,0.2282,price_history,,-0.309065,,45.1637,,-0.100316,-0.208749,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,41.42,45.56250000000000000000000000,83.0,14.55,5,54.50000000000000000000000000,4.31,-1.6646,3.0,1152,7,1.0,0.2734,0,1,0.0,0.3,0.95,oncology,-0.4815,uncrowded,1.0,242,0.021306694444444448,0.149648,-1.0379,14.04,0.160211,-0.9936
JANX,"Janux Therapeutics, Inc.",63,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.265845,,0,0.36039,1,0.63961,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,financial_score:+24.5;momentum_score:-18.6;catalyst_score:-14.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|nonpos,0.07716014201183433,,-1.4502,972,1,0.5348,-0.5726,7,7,selling,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.225593,price_history,,7,1.3099,price_history,,-0.335885,,51.8837,1.2694,-0.100316,-0.235569,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,36.80,41.25000000000000000000000000,62.0,50,56.86746987951807228915662650,79.850,55.7539,0.5036,1.0,972,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,76,0.07716014201183433,0.734155,0.6254,41.71,0.81162,0.8839
ELVN,"Enliven Therapeutics, Inc.",64,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.244718,,0,0.37987,1,0.62013,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,financial_score:+14.2;catalyst_score:-13.4;momentum_score:-9.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.07716014201183433,,-1.451,1153,1,0.5032,-0.6391,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.060786,price_history,,6,0.4475,price_history,,-0.223101,,47.6499,1.2673,-0.100316,-0.122785,early,small,none,drug_developer,morningstar,,,,0,0.7705932953957578892912571133,45.13,41.25000000000000000000000000,62.0,50,56.14457831325301204819277109,68.82500000000000000000000000,55.031,0.4731,1.0,1153,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,70,0.07716014201183433,0.755282,0.6912,45.35,0.864437,1.1005
CMPX,"Compass Therapeutics, Inc.",65,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.385563,,0,0.581169,1,0.418831,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,S,momentum_headwind,financial_score:+22.3;momentum_score:-10.4;catalyst_score:-6.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|nonpos,0.06104967901234567,,-0.8374,248,1,-0.1455,-2.0027,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.135191,price_history,,0,1.0872,price_history,,-0.395985,,56.5153,,-0.100316,-0.295669,mid,small,none,drug_developer,morningstar,,,,0,0.8411800818553888130968622101,36.88,41.25000000000000000000000000,,36.76,41.31029626276344248277249635,69.59574468085106382978723405,40.1967,-0.1521,2.0,724,4,1.0,0.036,0,0,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,110,0.06104967901234567,0.614437,0.2909,29.57,0.589789,0.227
AARD,"Aardvark Therapeutics, Inc.",66,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.001761,,0,0.146104,1,0.853896,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-19.1;financial_score:+17.3;clinical_score:+12.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 37362000.0, ""cash_total"": 126350000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.581339328729726, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.0981936923076923,,-0.8713,508,1,1.2115,0.8497,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9146,-0.100316,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7382386050104844939852113453,50,41.25000000000000000000000000,,60.29,72.34042553191489361702127660,77.63829787234042553191489362,71.2543,1.1569,2.0,508,3,0.6667,0.0145,0,0,0.0,0.4,0.55,metabolic,-0.4815,uncrowded,1.0,1,0.0981936923076923,0.998239,2.9182,44.22,0.846831,1.0229
DYN,"Dyne Therapeutics, Inc.",67,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.241197,,0,0.418831,1,0.581169,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+25.0;financial_score:-20.2;catalyst_score:-13.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.07716014201183433,,-1.4573,2249,1,0.3767,-0.9049,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.044053,price_history,,8,1.3157,price_history,,-0.079103,,72.7493,0.7655,-0.100316,0.021213,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,65.53,41.25000000000000000000000000,80.0,21.15,53.25301204819277108433734940,34.81184174448799212915920711,52.1834,0.3531,1.0,2249,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4815,uncrowded,1.0,69,0.07716014201183433,0.758803,0.7025,33.11,0.663732,0.4227
TNYA,"Tenaya Therapeutics, Inc.",68,0.11,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.346831,,0,0.587662,1,0.412338,,0,no_upcoming,9,tailwind,high_beta|overbought_rsi,XS,momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,momentum_score:+46.8;financial_score:-35.0;clinical_score:-8.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54324000.0, ""cash_total"": 65308000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.426330903468081, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,,-1.4804,1549,1,-0.1646,-2.0427,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1908.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.503622,price_history,,1,1.9198,price_history,,-0.15212,,72.4514,1.1737,-0.100316,-0.051804,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051903292181069958847736626,96.55,41.25000000000000000000000000,55.5,50,40.87498588732439799358074870,14.73887517943258979693875905,39.4114,-0.1852,1.0,1549,2,0.0,0.0,0,0,0.0,0.3,0.5,other,-2.1318,uncrowded,1.0,99,0.07716014201183433,0.653169,0.3939,9.48,0.058099,-1.5709
SPRY,"ARS Pharmaceuticals, Inc.",69,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.06162,,0,0.204545,1,0.795455,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+13.1;catalyst_score:-12.9;financial_score:+10.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 127381000.0, ""cash_total"": 288209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.150893775366814, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|pos,0.0981936923076923,,0.3247,0,1,0.9882,0.3803,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,859.01,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.139131,price_history,,6,0.7783,price_history,,-0.307355,,43.2781,0.7229,-0.100316,-0.207039,mid,small,none,drug_developer,morningstar,,,,0,0.7939506339055312464938853360,45.14,41.25000000000000000000000000,53.0,30.88,67.23404255319148936170212766,64.23404255319148936170212766,66.1479,0.9416,2.0,273,3,0.6667,0.1849,0,0,0.0,0.4,0.5,respiratory,-0.4815,uncrowded,1.0,18,0.0981936923076923,0.93838,1.5413,46.72,0.903169,1.2998
CABA,"Cabaletta Bio, Inc.",70,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.096831,,0,0.243506,1,0.756494,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+36.5;financial_score:-28.0;catalyst_score:-18.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.4302,811,1,0.851,0.0919,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.052771,price_history,,3,1.6846,price_history,,-0.00317,,79.0884,1.3399,-0.100316,0.097146,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,96.55,41.25000000000000000000000000,66.5,50,64.09638554216867469879518072,32.07006944444444444444444444,62.2828,0.7787,1.0,811,2,0.3333,0.0003,0,0,0.0,0.3,0.6,autoimmune,0.6973,highly_crowded,1.0,28,0.0844585888324873,0.903169,1.2998,27.61,0.551056,0.1283
LRMR,"Larimar Therapeutics, Inc.",71,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.02993,,0,0.191558,1,0.808442,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|runway_short,financial_score:-30.5;smart_money_score:+20.8;clinical_score:+17.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.0981936923076923,,0.3255,0,1,1.044,0.4977,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.238097,price_history,,5,0.8199,price_history,,-0.291916,,51.461,0.7621,-0.100316,-0.1916,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846481252111248733250760050,52.22,41.25000000000000000000000000,71.5,57.35,68.51063829787234042553191489,20.20874201498918565464513857,67.4591,0.9969,2.0,213,2,0.0,0.1695,0,0,0.0,0.6,0.5,other,0.2258,crowded,1.0,9,0.0981936923076923,0.97007,1.8818,15.61,0.237676,-0.7138
BMEA,"Biomea Fusion, Inc.",72,0.17,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.22007,,0,0.431818,1,0.568182,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+45.1;financial_score:-40.1;catalyst_score:-10.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,,-1.4553,563,1,0.3451,-0.9713,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,2.482218,price_history,,1,0.9133,price_history,,0.0,,64.0786,,-0.100316,0.100316,early,micro,sev2,drug_developer,morningstar,,,,0,0.7049252136752136752136752137,96.55,41.25000000000000000000000000,55.5,82.69,52.53012048192771084337349398,11.38062289317914227189884035,51.4165,0.3208,1.0,563,3,0.6667,0.0048,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,63,0.07716014201183433,0.77993,0.772,9.12,0.054577,-1.602
NUVL,"Nuvalent, Inc.",73,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.304577,,0,0.535714,1,0.464286,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.2;momentum_score:+16.9;clinical_score:-15.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.07716014201183433,,-1.4734,1671,1,0.0166,-1.6618,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.425055,price_history,,5,1.5796,price_history,,-0.01307,,66.7996,0.5143,-0.100316,0.087246,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,77.34,41.25000000000000000000000000,74.0,50,45.01879001951581426106030547,64.78313253012048192771084337,43.9052,0.0042,1.0,1671,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,87,0.07716014201183433,0.695423,0.5113,41.56,0.808099,0.8709
CGEM,"Cullinan Therapeutics, Inc.",74,0.53,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.230634,,0,0.470779,1,0.529221,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,momentum_score:-9.1;financial_score:+7.3;clinical_score:+4.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.07716014201183433,,-1.4608,1002,1,0.2503,-1.1707,4,4,selling,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.153841,price_history,,4,0.8055,price_history,,-0.378729,,40.4288,1.1117,-0.100316,-0.278413,early,small,none,drug_developer,morningstar,,,,0,0.8225355447154471544715447154,36.72,41.25000000000000000000000000,47.5,32.69,50.36144578313253012048192771,53.07500000000000000000000000,49.2478,0.2294,1.0,1002,4,1.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,66,0.07716014201183433,0.769366,0.7368,37.07,0.734155,0.6254
MLTX,MoonLake Immunotherapeutics,75,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.033451,,0,0.237013,1,0.762987,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+31.7;catalyst_score:-23.6;smart_money_score:-8.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|pos,0.0981936923076923,,0.2645,4,1,0.8765,0.1456,4,4,selling,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.848222,price_history,,4,0.8483,price_history,,0.0,,66.4946,,-0.100316,0.100316,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,96.55,41.25000000000000000000000000,56.0,50,64.68085106382978723404255319,65.57446808510638297872340426,64.8115,0.8853,2.0,4,2,0.3333,1.326,1,2,0.0,0.4,0.5,dermatology,0.6973,crowded,1.0,10,0.0981936923076923,0.966549,1.8323,34.05,0.68838,0.4913
BCAX,Bicara Therapeutics Inc.,76,0.43,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.209507,,0,0.451299,1,0.548701,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+15.8;catalyst_score:-14.4;financial_score:+8.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82948000.0, ""cash_total"": 290167000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.9781549886676, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.07716014201183433,,-1.4579,1336,1,0.2977,-1.071,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1066.54,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6287,-0.100316,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7275480669836675625387636965,50,41.25000000000000000000000000,71.5,50,51.44578313253012048192771084,64.10000000000000000000000000,50.3322,0.2751,1.0,1336,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,60,0.07716014201183433,0.790493,0.8081,36.88,0.727113,0.6041
SUPN,"Supernus Pharmaceuticals, Inc.",77,0.88,C,low_quality,,,C,0.984155,0.034615,1,,0,,57,1,specific_days,9,neutral,,L,sponsor_confirmed,financial_score:-28.6;clinical_score:+24.9;smart_money_score:+7.1,tier=;reason=;cat_days=57;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_31_90|pos,-0.009724075471698113,23.749582,1.0726,0,1,0.9378,1.056,2,2,neutral,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,57,True,specific_days,-0.031601,price_history,,2,0.4655,price_history,,-0.126576,,48.2224,0.4534,-0.100316,-0.02626,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,48.40,44.00714711111111111111111111,55.0,15.33,72.84768211920529801324503311,19.34240362811791383219954649,72.9783,1.2295,3.0,18,37,1.0,1.1071,1,1,0.0,0.4,0.6,cns,0.6973,highly_crowded,1.0,280,-0.009724075471698113,0.015845,-2.1483,34.70,0.698944,0.5214
AMGN,Amgen Inc.,78,0.31,C,low_quality,,,C,0.959507,0.488462,1,,0,,27,1,specific_days,9,headwind,,S,momentum_headwind,clinical_score:+21.6;catalyst_score:-15.9;momentum_score:-7.2,tier=;reason=;cat_days=27;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_0_30|pos,-0.006713576923076924,46.421444,1.0743,0,1,0.9538,1.0715,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,27,True,specific_days,-0.003504,price_history,,1,0.1489,price_history,,-0.178291,,43.803,0.2777,-0.100316,-0.077975,late,large,none,commercial_pharma,morningstar,,,,0,0.9,44.41,35.66178177777777777777777778,52.5,40.16,73.24503311258278145695364238,52.18543046357615894039735100,74.5814,1.2971,3.0,49,545,1.0,5.3556,16,14,0.0,0.8,0.95,oncology,0.6973,highly_crowded,1.0,273,-0.006713576923076924,0.040493,-1.745,44.22,0.84331,1.0082
REGN,"Regeneron Pharmaceuticals, Inc.",79,1.03,B,mod_quality+catalyst_near,,,B,0.980634,0.673077,1,,0,,88,0,specific_days,9,neutral,,L,sponsor_confirmed,clinical_score:+13.4;catalyst_score:-12.5;momentum_score:-8.8,tier=;reason=;cat_days=88;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_31_90|pos,-0.009724075471698113,54.527063,1.0701,0,1,1.1476,1.1267,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,88,False,specific_days,0.020879,price_history,,4,0.2064,price_history,,-0.082194,,37.7587,0.388,-0.100316,0.018122,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.25,45.56250000000000000000000000,66.0,52.89,71.45695364238410596026490066,58.14569536423841059602649006,72.8959,1.2261,3.0,25,294,1.0,4.5469,9,8,0.0018,0.6,0.95,oncology,0.6973,highly_crowded,1.0,279,-0.009724075471698113,0.019366,-2.067,46.62,0.892606,1.2405
