ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.02,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.938596,,0,0.93871,1,0.06129,52,1,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,clinical_score:-41.8;smart_money_score:+36.2;financial_score:+11.3,tier=A;reason=high_opt+catalyst_near;cat_days=52;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_31_90|nonpos,0.00031880246913580245,,0.6989,0,1,-1.6682,0.0,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,52,True,specific_days,-0.095571,price_history,,6,0.4675,price_history,,-0.349036,,40.691,,-0.144801,-0.204235,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,45.26,42.70794844444444444444444444,83.0,15.25,5.050650714807100001780341469,58.13333333333333333333333334,5.5254,-1.6129,3.0,1026,7,1.0,0.7813,1,1,0.0,0.3,0.95,oncology,-0.4844,uncrowded,1.0,268,0.00031880246913580245,0.061404,-1.5431,13.67,0.152632,-1.0252,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
RCKT,"Rocket Pharmaceuticals, Inc.",47,0.87,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.524561,,0,0.583871,1,0.416129,563,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,smart_money_score:+16.9;momentum_score:-9.7;clinical_score:-8.8,tier=C;reason=mod_opt+catalyst_far;cat_days=563;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|nonpos,0.009478031746031746,,0.2416,0,1,-0.1576,-1.8517,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,563,False,specific_days,-0.143386,price_history,,3,1.4492,price_history,,-0.337288,,39.9992,0.6262,-0.144801,-0.192487,mid,small,sev1,drug_developer,morningstar,,,,0,0.7990524420436641908620301598,39.41,45.56250000000000000000000000,66.0,79.73,40.30864197530864197530864198,54.37500000000000000000000000,40.118,-0.1533,2.0,512,9,1.0,0.2602,1,0,0.0,0.3,0.95,oncology,-1.6642,uncrowded,1.0,150,0.009478031746031746,0.475439,-0.0616,27.93,0.570175,0.1768,0.000474,0.0,0.0,0.0,0.0,0.000474,0.0
VYGR,"Voyager Therapeutics, Inc.",48,0.34,C,low_opt,C,low_opt,,0.92807,,0,0.145161,1,0.854839,479,0,specific_days,9,neutral,,M,catalyst_far_lift|cost_haircut_>2000bps,clinical_score:+16.8;catalyst_score:-9.7;momentum_score:-8.5,tier=C;reason=low_opt;cat_days=479;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.0055146176470588235,,-0.2494,0,1,1.2048,0.9266,1,1,selling,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,479,False,specific_days,-0.163226,price_history,,1,1.147,price_history,,-0.340958,,43.1722,0.56,-0.144801,-0.196157,early,micro,none,drug_developer,morningstar,,,,0,0.8078380536626916524701873935,46.79,45.56250000000000000000000000,49.5,76.09,72.10526315789473684210526316,62.55263157894736842105263158,70.6407,1.1345,1.0,418,5,1.0,0.0123,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,265,0.0055146176470588235,0.07193,-1.4616,53.21,0.987719,2.2482,0.340626,0.0,0.0,0.0,0.34035,0.000276,0.0
UPB,"Upstream Bio, Inc.",49,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.310526,,0,0.158065,1,0.841935,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-21.0;financial_score:+15.5;momentum_score:-12.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.04806494736842105,,-1.495,,0,1.1541,0.8231,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.144801,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,70.92105263157894736842105263,77.75000000000000000000000000,70.0215,1.1084,1.0,27,1,0.0,0.1996,1,0,0.0,0.4,0.5,respiratory,0.2236,moderate,1.0,89,0.04806494736842105,0.689474,0.4944,55.13,0.994737,2.558,0.334923,0.0,0.0,0.0,0.33252,0.002403,0.0
XENE,Xenon Pharmaceuticals Inc.,50,0.87,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.208772,,0,0.570968,1,0.429032,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+24.0;catalyst_score:-11.8;clinical_score:-11.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.057520273504273495,,0.7725,0,1,-0.1065,-1.7475,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.005607,price_history,,8,0.947,price_history,,-0.124024,,49.5411,0.341,-0.144801,0.020777,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,53.08,41.25000000000000000000000000,77.0,41.49,41.50127294415068810197795938,52.26666666666666666666666667,42.1314,-0.0684,3.0,70,12,1.0,1.7589,2,2,0.0,0.6,0.6,cns,0.6955,highly_crowded,1.0,60,0.057520273504273495,0.791228,0.8107,31.68,0.633333,0.3407,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
NUVL,"Nuvalent, Inc.",51,0.87,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.629825,,0,0.558065,1,0.441935,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.5;clinical_score:-17.4;smart_money_score:+14.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.007665645645645646,,-1.5767,1545,1,-0.0723,-1.678,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.217414,price_history,,5,1.0193,price_history,,-0.046339,,64.4502,0.5143,-0.144801,0.098462,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,72.33,41.25000000000000000000000000,74.0,50,42.29763004001231148045552478,68.63157894736842105263157895,41.1778,-0.1086,1.0,1545,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,180,0.007665645645645646,0.370175,-0.3314,41.16,0.787719,0.7985,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
BCYC,Bicycle Therapeutics plc,52,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.222807,,0,0.009677,1,0.990323,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,clinical_score:+22.0;catalyst_score:-13.7;momentum_score:-10.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-0.9263,73,1,1.4145,1.3543,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.166865,price_history,,2,0.4324,price_history,,-0.363222,,35.597,0.6162,-0.144801,-0.218421,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,44.26,41.25000000000000000000000000,57.5,50,77.000,54.83333333333333333333333334,76.3629,1.3759,1.0,73,1,0.0,0.1361,1,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,64,0.04806494736842105,0.777193,0.7627,53.03,0.984211,2.1497,0.415173,0.0,0.0,0.0,0.41277,0.002403,0.0
LBRX,LB Pharmaceuticals Inc,53,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.268421,,0,0.170968,1,0.829032,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:+19.8;catalyst_score:-19.0;momentum_score:-10.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2561,0,1,1.1033,0.7196,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.144801,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,69.73684210526315789473684210,80.0,67.917,1.0196,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6955,highly_crowded,1.0,77,0.04806494736842105,0.731579,0.6176,53.85,0.991228,2.3751,0.308283,0.0,0.0,0.0,0.30588,0.002403,0.0
RVMD,"Revolution Medicines, Inc.",54,1.02,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.503509,,0,0.480645,1,0.519355,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.1;smart_money_score:+16.7;momentum_score:+15.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.014475529411764708,,0.2477,0,1,0.2577,-1.0049,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.366912,price_history,,8,0.867,price_history,,-0.083595,,54.3472,0.4254,-0.144801,0.061206,mid,large,none,drug_developer,morningstar,,,,0,0.8553730209442669506567270146,76.13,41.25000000000000000000000000,77.0,10.00,50,57.12500000000000000000000000,48.8802,0.2164,2.0,299,6,1.0,0.1677,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,144,0.014475529411764708,0.496491,-0.0088,35.97,0.703509,0.5345,0.065644,0.0,0.0,0.0,0.06492,0.000724,0.0
ALMS,Alumis Inc.,55,0.31,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.457895,,0,0.512903,1,0.487097,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-31.7;smart_money_score:+31.0;catalyst_score:-4.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|nonpos,0.014475529411764708,,0.2451,0,1,0.1514,-1.2217,7,7,buying,1.5549,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.144801,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7941176470588235294117647059,50,41.25000000000000000000000000,77.0,14.86,47.51929012345679012345679012,14.37519290123456790123456789,46.0547,0.0972,2.0,340,5,1.0,0.0591,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,131,0.014475529411764708,0.542105,0.1057,14.12,0.166667,-0.9674,0.029884,0.0,0.0,0.0,0.02916,0.000724,0.0
GLUE,"Monte Rosa Therapeutics, Inc.",56,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.598246,,0,0.46129,1,0.53871,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,S,sponsor_confirmed|momentum_headwind|high_risk,smart_money_score:+18.3;financial_score:-11.0;catalyst_score:-7.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 208343000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.007665645645645646,,-1.5607,966,1,0.3084,-0.9015,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,598.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.021252,price_history,,3,1.0866,price_history,,-0.385803,,39.1332,1.2054,-0.144801,-0.241002,early,small,none,drug_developer,morningstar,,,,0,0.7225784997819450501526384649,45.08,41.25000000000000000000000000,66.5,31.33,51.18421052631578947368421053,37.21536351165980795610425240,50.0644,0.2663,1.0,966,1,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,171,0.007665645645645646,0.401754,-0.2488,30.40,0.601754,0.2579,0.080273,0.0,0.0,0.0,0.07989,0.000383,0.0
PTGX,"Protagonist Therapeutics, Inc.",57,0.61,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.170175,,0,0.487097,1,0.512903,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+23.3;momentum_score:-10.3;financial_score:-7.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.057520273504273495,,0.7782,0,1,0.2252,-1.0711,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.303449,price_history,,5,0.3284,price_history,,-0.351158,,43.0577,0.6429,-0.144801,-0.206357,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,37.86,41.25000000000000000000000000,71.5,15.33,49.24228667058341789955313429,40.93552812071330589849108367,47.8409,0.1725,3.0,532,9,1.0,0.1124,0,0,0.0,0.4,0.6,autoimmune,0.2236,moderate,1.0,49,0.057520273504273495,0.829825,0.9535,38.63,0.75614,0.6939,0.054626,0.0,0.0,0.0,0.05175,0.002876,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",58,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.27193,,0,0.190323,1,0.809677,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,clinical_score:+21.9;financial_score:-21.0;catalyst_score:-5.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2773,0,1,1.0357,0.5817,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.011126,price_history,,0,0.7667,price_history,,-0.111111,,47.6207,0.5717,-0.144801,0.03369,early,small,none,drug_developer,morningstar,,,,0,0.8074176380368098159509202454,50.19,41.25000000000000000000000000,,63.04,68.15789473684210526315789473,25.25000000000000000000000000,66.6881,0.9677,1.0,,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-2.3722,uncrowded,1.0,78,0.04806494736842105,0.72807,0.607,39.82,0.766667,0.7279,0.292713,0.0,0.0,0.0,0.29031,0.002403,0.0
ANRO,"Alto Neuroscience, Inc.",59,0.43,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.040351,,0,0.493548,1,0.506452,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-11.0;smart_money_score:+8.8;financial_score:+8.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,0.9877,0,1,0.1929,-1.137,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.9516,-0.144801,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8333573290306565719250341318,50,41.25000000000000000000000000,61.0,60.64,48.48813402410582349694671438,60.38805970149253731343283582,47.0236,0.138,2.0,363,3,0.0,0.0486,0,0,0.0,0.4,0.5,other,0.6955,highly_crowded,1.0,12,0.057520273504273495,0.959649,1.7466,31.69,0.636842,0.35,0.044276,0.0,0.0,0.0,0.0414,0.002876,0.0
BCAX,Bicara Therapeutics Inc.,60,0.43,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.549123,,0,0.454839,1,0.545161,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+15.2;catalyst_score:-15.1;financial_score:+11.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82948000.0, ""cash_total"": 290167000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.9781549886676, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.007665645645645646,,-1.5607,1210,1,0.3084,-0.9015,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1066.54,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6287,-0.144801,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7275480669836675625387636965,50,41.25000000000000000000000000,71.5,50,51.18421052631578947368421053,67.66666666666666666666666666,50.0644,0.2663,1.0,1210,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,157,0.007665645645645646,0.450877,-0.1234,37.56,0.724561,0.5964,0.080273,0.0,0.0,0.0,0.07989,0.000383,0.0
DYN,"Dyne Therapeutics, Inc.",61,0.87,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.580702,,0,0.435484,1,0.564516,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+28.3;financial_score:-14.3;catalyst_score:-10.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.007665645645645646,,-1.5601,2123,1,0.3592,-0.798,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.054785,price_history,,8,1.5715,price_history,,-0.276203,,45.099,0.7655,-0.144801,-0.131402,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847193117900077203044005735,47.37,41.25000000000000000000000000,80.0,10.87,52.36842105263157894736842105,37.42482302246845183133271776,51.2539,0.3165,1.0,2123,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4844,uncrowded,1.0,166,0.007665645645645646,0.419298,-0.2037,33.44,0.675439,0.455,0.095333,0.0,0.0,0.0,0.09495,0.000383,0.0
IRON,"Disc Medicine, Inc.",62,0.87,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.482456,,0,0.448387,1,0.551613,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-26.0;momentum_score:+16.3;clinical_score:-16.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.014475529411764708,,0.2516,0,1,0.3112,-0.8957,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.106603,price_history,,8,0.7419,price_history,,-0.155829,,47.2101,0.4392,-0.144801,-0.011028,mid,mid,none,drug_developer,morningstar,,,,0,0.8605400250512411751309496698,83.51,41.25000000000000000000000000,80.0,20.27,51.25000000000000000000000000,80.0,50.2228,0.273,2.0,165,4,1.0,0.2531,0,1,0.0,0.4,0.5,other,-0.4844,uncrowded,1.0,138,0.014475529411764708,0.517544,0.044,49.02,0.931579,1.4877,0.082624,0.0,0.0,0.0,0.0819,0.000724,0.0
