ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
LQDA,Liquidia Corporation,1,0.93,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.724315,,0,0.817901,1,0.182099,120,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,momentum_score:+32.7;financial_score:-32.6;clinical_score:-27.7,tier=A;reason=high_opt+catalyst_near;cat_days=120;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.02584161904761905,,0.5999,0,1,-1.1756,0.5999,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,120,False,specific_days,0.358859,price_history,,3,0.946,price_history,,-0.149432,,68.2481,0.5778,-0.110453,-0.038979,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688101869606903163950143816,74.47,45.56250000000000000000000000,65.5,26.60,13.98558068911238078266712701,9.111111111111111111111111112,13.7378,-1.2727,3.0,48,4,1.0,1.5573,1,2,0.0,0.3,0.5,respiratory,0.6955,highly_crowded,1.0,212,0.02584161904761905,0.275685,-0.5957,9.67,0.07363,-1.4493
CAI,"Caris Life Sciences, Inc.",73,0.93,C,low_quality,,,C,0.686644,0.465385,1,,0,,29,1,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-23.1;clinical_score:+11.2;financial_score:+10.0,tier=;reason=;cat_days=29;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|pos,0.029295749999999995,45.541971,0.9379,0,1,0.953,0.9379,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,29,True,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.110453,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,33.93136400000000000000000000,66.0,15.33,68.20809248554913294797687861,67.05882352941176470588235294,69.6081,1.0951,3.0,29,821,1.0,2.6235,2,4,0.0,0.8,0.95,oncology,0.6955,highly_crowded,1.0,201,0.029295749999999995,0.313356,-0.4864,50.91,0.97089,1.894
CRMD,CorMedix Inc.,74,0.93,B,high_quality+no_catalyst_data,,,B,0.097603,0.896154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+33.5;clinical_score:-15.2;catalyst_score:-14.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 55716811.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.0946772676056338,69.045641,0.8692,0,1,-0.3226,0.8692,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,707.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.084707,price_history,,2,0.8529,price_history,,-0.244297,,44.1415,0.8522,-0.110453,-0.133844,late,small,none,commercial_biotech,morningstar,,,,0,0.8416931150818443083843558666,89.03,41.25000000000000000000000000,61.0,87.33,40.25441693489406409985112915,45.94253664435687329288380143,39.0392,-0.2004,3.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-1.2158,uncrowded,1.0,29,0.0946772676056338,0.902397,1.2953,31.96,0.652397,0.3918
ACAD,ACADIA Pharmaceuticals Inc.,75,0.93,C,low_quality+no_catalyst_data,,,C,0.231164,0.442308,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-16.6;catalyst_score:-15.1;smart_money_score:+14.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|none|pos,0.07621351479289941,45.283503,0.9238,0,1,0.7631,0.9238,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.31927,price_history,,7,0.8925,price_history,,-0.302691,,58.282,0.3548,-0.110453,-0.192238,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,65.79,41.25000000000000000000000000,71.0,40.67,64.04624277456647398843930636,39.75778546712802768166089965,64.4985,0.8786,3.0,243,22,1.0,1.111,1,1,0.0,0.6,0.6,cns,0.6955,highly_crowded,1.0,68,0.07621351479289941,0.768836,0.735,43.72,0.851027,1.0408
AXSM,"Axsome Therapeutics, Inc.",76,1.09,C,low_quality+no_catalyst_data,,,C,0.285959,0.334615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.4;financial_score:-10.6;smart_money_score:+10.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|none|pos,0.07621351479289941,41.8645,0.9412,0,1,1.048,0.9412,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.247796,price_history,,7,0.7443,price_history,,-0.021957,,65.5258,0.5091,-0.110453,0.088496,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,70.66,41.25000000000000000000000000,71.0,14.95,70.28901734104046242774566474,50,70.54,1.1346,3.0,7,18,1.0,3.8019,3,3,0.0,0.4,0.6,cns,0.2176,moderate,1.0,84,0.07621351479289941,0.714041,0.5652,46.12,0.909247,1.3361
RIGL,"Rigel Pharmaceuticals, Inc.",77,0.93,B,high_quality+catalyst_far,,,B,0.539384,0.942308,1,,0,,851,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind,momentum_score:+30.7;catalyst_score:-14.5;clinical_score:-12.5,tier=;reason=;cat_days=851;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.05373036144578314,73.877651,0.653,0,1,0.0122,0.653,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,851,False,specific_days,0.632377,price_history,,1,1.6211,price_history,,-0.223458,,59.0783,0.9981,-0.110453,-0.113005,late,small,none,commercial_biotech,morningstar,,,,0,0.8466212467896334345085220640,90.75,45.56250000000000000000000000,55.5,80.67,47.59044553591648382653762051,61.09589041095890410958904109,47.5904,0.162,3.0,,26,1.0,0.052,0,0,0.0,0.8,0.95,oncology,-0.4991,uncrowded,1.0,158,0.05373036144578314,0.460616,-0.0989,40.64,0.775685,0.7577
TECH,Bio-Techne Corporation,78,0.66,C,low_quality,,,C,0.703767,0.203846,1,,0,,25,1,specific_days,9,neutral,,M,,financial_score:-24.5;clinical_score:+21.5;catalyst_score:-10.5,tier=;reason=;cat_days=25;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.029295749999999995,35.413667,0.9398,0,1,1.0005,0.9398,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,25,True,specific_days,0.02782,price_history,,1,0.7549,price_history,,-0.124109,,46.0318,0.3925,-0.110453,-0.013656,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,53.53,37.21658711111111111111111111,55.5,40.69,69.24855491329479768786127168,23.25814857533427314280832158,70.6486,1.1392,3.0,0,855,1.0,5.9496,11,12,0.0,0.9,0.95,oncology,0.6955,highly_crowded,1.0,206,0.029295749999999995,0.296233,-0.5353,35.36,0.703767,0.5353
PTCT,"PTC Therapeutics, Inc.",79,1.09,B,high_quality+no_catalyst_data,,,B,0.159247,0.980769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.4;clinical_score:-18.1;financial_score:+17.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1945371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.0946772676056338,77.2255,0.6455,0,1,-0.2629,0.6455,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,343.08,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.200905,price_history,,5,1.0116,price_history,,-0.118878,,53.3156,0.3495,-0.110453,-0.008425,late,mid,none,commercial_biotech,morningstar,,,,0,0.8992316505549588256355173648,67.05,41.25000000000000000000000000,71.5,83.33,41.56151038940306874417603142,77.000,42.7963,-0.0412,3.0,74,41,1.0,2.4882,3,3,0.0,0.4,0.95,oncology,-0.4991,uncrowded,1.0,47,0.0946772676056338,0.840753,0.9976,39.92,0.758562,0.7017
SUPN,"Supernus Pharmaceuticals, Inc.",80,0.93,C,low_quality,,,C,0.042808,0.088462,1,,0,,698,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,financial_score:-24.9;clinical_score:+21.0;momentum_score:+7.4,tier=;reason=;cat_days=698;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.1,29.477604,0.9482,0,1,0.8936,0.9482,2,2,neutral,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,698,False,specific_days,0.157988,price_history,,2,0.4283,price_history,,-0.026389,,55.3663,0.4534,-0.110453,0.084064,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,59.41,45.56250000000000000000000000,55.0,15.33,73.06358381502890173410404624,27.17800845828527489427143407,73.5158,1.2608,3.0,304,41,1.0,1.0208,1,1,0.0,0.6,0.6,cns,0.6955,highly_crowded,1.0,13,0.1,0.957192,1.719,38.54,0.738014,0.6372
KNSA,"Kiniksa Pharmaceuticals, Ltd.",81,0.56,C,mod_quality+no_catalyst_data,,,C,0.344178,0.688462,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,catalyst_score:-11.8;momentum_score:-9.6;financial_score:+9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 414074000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|pos,0.07621351479289941,53.302324,0.6718,0,1,0.1859,0.6718,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.76,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.08604,price_history,,2,0.6302,price_history,,-0.289598,,47.1094,0.3477,-0.110453,-0.179145,late,mid,none,commercial_pharma,morningstar,,,,0,0.8893374043062200956937799043,43.39,41.25000000000000000000000000,61.0,47.33,57.10982658959537572254335260,62.35294117647058823529411765,57.0804,0.5642,3.0,,10,1.0,0.7533,1,1,0.0,0.4,0.6,autoimmune,-0.4991,uncrowded,1.0,101,0.07621351479289941,0.655822,0.4011,46.96,0.916096,1.3793
NTRA,"Natera, Inc.",82,1.09,C,low_quality,,,C,0.803082,0.357692,1,,0,,196,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,momentum_score:+20.7;catalyst_score:-14.6;clinical_score:+13.2,tier=;reason=;cat_days=196;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|near_181_270|nonpos,-0.010419444444444443,42.9532,0.9499,0,1,,0.9499,5,5,selling,0.7384,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,210.15,1.0,0,0,1.0,0,1.0,0,196,False,specific_days,0.487031,price_history,,5,0.9344,price_history,,0.0,,59.9946,0.3255,-0.110453,0.110453,late,large,none,platform_diagnostics,morningstar,,,,0,0.8246108961960025789813023856,80.86,45.56250000000000000000000000,53.5,15.33,73.41040462427745664739884393,47.59044553591648382653762051,74.0068,1.2816,3.0,138,67,1.0,0.6596,0,1,0.0,0.8,0.95,oncology,-0.4991,uncrowded,1.0,235,-0.010419444444444443,0.196918,-0.8527,33.07,0.67637,0.4576
RARE,Ultragenyx Pharmaceutical Inc.,83,0.14,C,low_quality+no_catalyst_data,,,C,0.378425,0.142308,1,,0,,,0,no_upcoming,9,headwind,high_vol,XS,sponsor_confirmed|momentum_headwind|runway_short|high_risk,financial_score:-34.1;clinical_score:+21.9;smart_money_score:+8.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.07621351479289941,31.656222,0.9221,0,1,0.7473,0.9221,5,5,selling,0.7384,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.083315,price_history,,5,1.0954,price_history,,-0.275101,,48.9343,1.2539,-0.110453,-0.164648,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980125498264112125498264112,46.21,41.25000000000000000000000000,50.0,54.12,63.69942196531791907514450867,7.716049382716049382716049384,64.6224,0.8838,3.0,46,58,1.0,1.3971,1,1,0.0,0.8,0.75,rare_disease,0.6955,highly_crowded,1.0,111,0.07621351479289941,0.621575,0.3096,12.81,0.148973,-1.0408
GH,"Guardant Health, Inc.",84,1.09,C,low_quality,,,C,0.210616,0.396154,1,,0,,1,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+29.2;catalyst_score:-18.9;financial_score:-17.3,tier=;reason=;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.08155001941747574,44.089799,0.9405,0,1,,0.9405,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,1,True,specific_days,1.144224,price_history,,3,1.5291,price_history,,-0.059271,,66.4966,0.6981,-0.110453,0.051182,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,93.67,45.56250000000000000000000000,66.5,11.74,69.59537572254335260115606937,47.21510909151658926125162886,71.3454,1.1688,3.0,29,815,1.0,4.8859,7,8,0.0,0.9,0.95,oncology,-0.4991,uncrowded,1.0,62,0.08155001941747574,0.789384,0.8043,40.72,0.77911,0.7692
TEM,"Tempus AI, Inc.",85,1.09,B,mod_quality+catalyst_near,,,B,0.412671,0.634615,1,,0,,32,1,specific_days,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-25.3;momentum_score:+13.5;clinical_score:+7.9,tier=;reason=;cat_days=32;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_31_90|nonpos,0.06720647457627119,50.555,0.9347,0,1,,0.9347,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,32,True,specific_days,0.465849,price_history,,4,3.3085,price_history,,-0.260629,,68.375,0.5816,-0.110453,-0.150176,late,mid,none,platform_services,morningstar,,,,0,0.8459304756926293779404077365,73.11,34.23254444444444444444444444,66.0,29.38,67.51445086705202312138728324,57.00000000000000000000000000,69.2645,1.0806,3.0,213,213,1.0,2.4368,3,3,0.0,0.8,0.95,oncology,-0.4991,uncrowded,1.0,121,0.06720647457627119,0.587329,0.2207,38.44,0.734589,0.6268
AUPH,Aurinia Pharmaceuticals Inc,86,0.93,C,mod_quality+no_catalyst_data,,,C,0.27911,0.680769,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-18.8;momentum_score:+18.0;smart_money_score:+7.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.07621351479289941,53.262192,0.6534,0,1,0.0591,0.6534,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.119997,price_history,,1,0.5106,price_history,,-0.238506,,42.5564,0.4141,-0.110453,-0.128053,late,small,none,commercial_biotech,morningstar,,,,0,0.8763407441860465116279069767,66.15,41.25000000000000000000000000,55.5,76.67,48.61865674689357405118038617,29.32820416588478138487521111,48.4213,0.1972,3.0,153,11,1.0,0.8348,0,2,0.0,0.6,0.55,ophthalmology,0.6955,highly_crowded,1.0,82,0.07621351479289941,0.72089,0.5855,34.13,0.686644,0.4864
CDNA,"CareDx, Inc.",87,0.93,B,mod_quality+catalyst_mid,,,B,0.707192,0.703846,1,,0,,151,0,specific_days,9,neutral,,L,sponsor_confirmed,clinical_score:+10.3;catalyst_score:-9.9;smart_money_score:+5.0,tier=;reason=;cat_days=151;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177208000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.02584161904761905,53.428384,0.9298,0,1,,0.9298,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,851.72,0.85,1,0,1.0,0,1.0,0,151,False,specific_days,0.108113,price_history,,3,1.1882,price_history,,-0.314504,,53.3137,0.5165,-0.110453,-0.204051,late,small,none,platform_diagnostics,morningstar,,,,0,0.8840569973922761703712902024,51.82,45.56250000000000000000000000,60.5,54.00,65.78034682080924855491329480,53.69863013698630136986301370,67.5303,1.0071,3.0,47,267,1.0,1.6181,2,2,0.0,0.6,0.95,oncology,-0.4991,uncrowded,1.0,207,0.02584161904761905,0.292808,-0.5452,43.24,0.840753,0.9976
CERS,Cerus Corporation,88,0.46,C,mod_quality+no_catalyst_data,,,C,0.080479,0.642308,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,financial_score:-26.2;clinical_score:+16.5;momentum_score:+9.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.0946772676056338,50.830579,0.9114,0,1,,0.9114,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.317472,price_history,,1,1.3123,price_history,,-0.227273,,52.59,,-0.110453,-0.11682,late,small,none,platform_devices,morningstar,,,,0,0.8930032246062259704824507007,54.13,41.25000000000000000000000000,49.5,90.00,61.61849710982658959537572254,18.89906382268926836387898501,62.4289,0.7909,3.0,546,19,1.0,0.4967,1,1,0.0,0.5,0.95,oncology,-0.4991,uncrowded,1.0,24,0.0946772676056338,0.919521,1.4019,29.33,0.618151,0.3006
NVCR,NovoCure Limited,89,0.93,C,mod_quality+catalyst_far,,,C,0.525685,0.711538,1,,0,,394,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind,financial_score:-27.7;momentum_score:+22.1;clinical_score:+7.9,tier=;reason=;cat_days=394;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.05373036144578314,53.456005,0.8994,0,1,,0.8994,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,394,False,specific_days,0.572483,price_history,,1,0.8582,price_history,,-0.266088,,34.9159,0.5194,-0.110453,-0.155635,late,small,none,platform_devices,morningstar,,,,0,0.8965769211700545364402578086,72.00,45.56250000000000000000000000,52.0,82.99,57.80346820809248554913294797,22.24334354996768207501928650,58.2633,0.6143,3.0,300,51,1.0,0.4963,1,0,0.0,0.5,0.95,oncology,0.6955,crowded,1.0,154,0.05373036144578314,0.474315,-0.0644,26.20,0.539384,0.0989
ZLAB,Zai Lab Limited,90,0.93,C,low_quality,,,C,0.559932,0.534615,1,,0,,303,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-17.7;financial_score:+15.7;momentum_score:+14.0,tier=;reason=;cat_days=303;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,0.05373036144578314,47.6665,0.6374,0,1,-0.5557,0.6374,3,3,selling,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,303,False,specific_days,-0.080659,price_history,,3,0.4017,price_history,,-0.18053,,55.166,0.3972,-0.110453,-0.070077,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666717678100263852242744063,66.82,45.56250000000000000000000000,48.0,10.00,35.14484279461391960974305858,68.450,36.2971,-0.3166,3.0,140,33,1.0,1.7063,1,3,0.0,0.7,0.95,oncology,0.6955,highly_crowded,1.0,164,0.05373036144578314,0.440068,-0.1508,25.53,0.52226,0.0558
