ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
LQDA,Liquidia Corporation,1,1.06,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.749147,,0,0.800613,1,0.199387,64,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,momentum_score:+35.1;financial_score:-33.7;clinical_score:-27.4,tier=A;reason=high_opt+catalyst_near;cat_days=64;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.004868357142857142,,0.5759,0,1,-1.1186,1.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,64,False,specific_days,0.38742,price_history,,3,1.2518,price_history,,-0.086562,,51.0104,0.5778,-0.189791,0.103229,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688101869606903163950143816,77.53,45.44587777777777777777777778,65.5,64.15,15.10766036835977500035068524,8.793085716546022704798069692,14.3809,-1.2451,3.0,64,4,1.0,0.88,1,1,0.0,0.3,0.5,respiratory,0.6858,highly_crowded,1.0,220,0.004868357142857142,0.250853,-0.6718,9.91,0.080205,-1.4037,1.500243,1.5,0.0,0.0,0.0,0.000243,0.0
NBIX,"Neurocrine Biosciences, Inc.",58,1.25,C,low_quality,,,C,0.02901,0.303846,1,,0,,338,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+22.3;catalyst_score:-15.2;momentum_score:-11.9,tier=;reason=;cat_days=338;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|far_271_540|pos,0.09766431818181819,45.889225,0.9259,0,1,0.8552,1.0229,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,338,False,specific_days,-0.123009,price_history,,8,0.8418,price_history,,-0.261791,,44.16,0.3467,-0.189791,-0.072,late,large,none,commercial_pharma,morningstar,,,,0,0.9,48.87,45.56250000000000000000000000,83.0,33.70,72.24719101123595505617977528,54.04494382022471910112359550,72.1006,1.2086,3.0,119,38,1.0,0.8301,0,1,0.0,0.8,0.6,cns,-0.5032,uncrowded,1.0,9,0.09766431818181819,0.97099,1.8955,49.81,0.957338,1.7206,1.901813,1.53435,0.0,0.0,0.36258,0.004883,0.0
SUPN,"Supernus Pharmaceuticals, Inc.",59,1.06,C,low_quality,,,C,0.042662,0.226923,1,,0,,552,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,financial_score:-22.8;clinical_score:+22.4;catalyst_score:-5.3,tier=;reason=;cat_days=552;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.09766431818181819,40.982364,0.9289,0,1,0.9006,1.0664,2,2,neutral,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,552,False,specific_days,-0.111122,price_history,,2,0.2302,price_history,,-0.19275,,43.813,0.4534,-0.189791,-0.002959,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,52.29,45.56250000000000000000000000,55.0,51.25,73.25842696629213483146067416,27.97080811676753292986828052,72.0675,1.2071,3.0,248,40,1.0,0.2205,0,0,0.0,0.6,0.6,cns,0.6858,highly_crowded,1.0,13,0.09766431818181819,0.957338,1.7206,39.09,0.749147,0.6718,1.966613,1.5996,0.0,0.0,0.36213,0.004883,0.0
TECH,Bio-Techne Corporation,60,0.37,C,low_quality,,,C,0.711604,0.103846,1,,0,,4,1,specific_days,9,headwind,,S,momentum_headwind,financial_score:-25.1;clinical_score:+22.2;smart_money_score:+8.1,tier=;reason=;cat_days=4;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.029295749999999995,34.715898,0.9201,0,1,1.0044,1.0457,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,4,True,specific_days,-0.14733,price_history,,1,0.6436,price_history,,-0.299758,,36.5827,0.3925,-0.189791,-0.109967,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,43.95,45.56250000000000000000000000,55.5,45.38,69.55056179775280898876404494,22.31755072979708081167675330,71.332,1.1759,3.0,3,871,1.0,9.4385,12,15,0.0036,0.9,0.95,oncology,-0.5032,uncrowded,1.0,209,0.029295749999999995,0.288396,-0.5581,36.71,0.725256,0.5985,1.922785,1.56855,0.0,0.0,0.35277,0.001465,0.0
UTHR,United Therapeutics Corporation,61,1.25,B,mod_quality+catalyst_near,,,B,0.817406,0.75,1,,0,,95,0,specific_days,9,neutral,,L,sponsor_confirmed,smart_money_score:+17.9;catalyst_score:-13.5;momentum_score:-11.5,tier=;reason=;cat_days=95;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 2920300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|near_91_180|pos,-0.01385521052631579,58.490489,0.9018,0,1,0.4621,0.5795,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,229.51,1.0,0,0,1.0,0,1.0,0,95,False,specific_days,-0.114128,price_history,,7,0.4515,price_history,,-0.251293,,39.0223,0.2791,-0.189791,-0.061502,late,large,none,commercial_pharma,morningstar,,,,0,0.9,47.62,45.56250000000000000000000000,77.0,60.45,63.48314606741573033707865169,61.79775280898876404494382023,64.7422,0.8957,3.0,94,91,1.0,2.2409,2,2,0.0,0.5,0.95,oncology,0.6858,highly_crowded,1.0,240,-0.01385521052631579,0.182594,-0.9055,46.87,0.916382,1.3811,1.137267,0.86925,0.0,0.0,0.26871,-0.000693,0.0
ACAD,ACADIA Pharmaceuticals Inc.,62,1.06,C,low_quality,,,C,0.001706,0.419231,1,,0,,644,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+16.0;financial_score:-14.9;catalyst_score:-9.5,tier=;reason=;cat_days=644;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|far_271_540|pos,0.09766431818181819,49.830274,0.9042,0,1,0.7595,0.7894,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,644,False,specific_days,0.086516,price_history,,7,1.0447,price_history,,-0.158699,,41.8421,0.3548,-0.189791,0.031092,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,54.31,45.56250000000000000000000000,71.0,59.74,64.15730337078651685393258427,40.13171947312210751156995372,63.0615,0.8243,3.0,187,22,1.0,0.3253,0,0,0.0,0.6,0.6,cns,0.6858,highly_crowded,1.0,1,0.09766431818181819,0.998294,2.9279,44.15,0.858362,1.073,1.436273,1.1841,0.0,0.0,0.24729,0.004883,0.0
RARE,Ultragenyx Pharmaceutical Inc.,63,0.16,C,low_quality+no_catalyst_data,,,C,0.37372,0.026923,1,,0,,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,XS,sponsor_confirmed|momentum_headwind|runway_short|high_risk,financial_score:-33.9;clinical_score:+22.5;smart_money_score:+8.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.06958397674418605,28.22602,0.9025,0,1,0.7442,0.7734,5,5,selling,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.039825,price_history,,5,1.0726,price_history,,-0.362871,,39.276,1.2539,-0.189791,-0.17308,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980125498264112125498264112,44.10,41.25000000000000000000000000,50.0,45.86,63.82022471910112359550561798,7.455599066492622918397215301,63.8829,0.8592,3.0,206,58,1.0,0.5987,0,0,0.0,0.8,0.75,rare_disease,-0.5032,uncrowded,1.0,110,0.06958397674418605,0.62628,0.322,14.17,0.18942,-0.88,1.421339,1.1601,0.0,0.0,0.25776,0.003479,0.0
ANIP,"ANI Pharmaceuticals, Inc.",64,1.06,C,mod_quality+no_catalyst_data,,,C,0.267918,0.796154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+14.8;catalyst_score:-13.9;financial_score:-4.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 262610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,60.639,-0.458,460,1,0.137,0.3332,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,562.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.293996,price_history,,2,0.7671,price_history,,-0.029846,,66.4712,0.3545,-0.189791,0.159945,late,small,none,commercial_pharma,morningstar,,,,0,0.9,69.92,41.25000000000000000000000000,58.0,68.50,56.23595505617977528089887640,50.40000000000000000000000000,54.695,0.4686,3.0,460,10,1.0,0.0325,0,0,0.0,0.3,0.55,ophthalmology,-0.5032,uncrowded,1.0,79,0.06958397674418605,0.732082,0.6191,43.05,0.837884,0.9858,0.643859,0.4998,0.0,0.0,0.14058,0.003479,0.0
KNSA,"Kiniksa Pharmaceuticals, Ltd.",65,1.06,B,high_quality+no_catalyst_data,,,B,0.343003,0.880769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-15.6;momentum_score:+6.5;financial_score:+5.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 414074000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,65.826057,0.6488,0,1,0.1597,0.2289,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.76,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.205136,price_history,,2,0.4437,price_history,,-0.163103,,60.12,0.3477,-0.189791,0.026688,late,mid,none,commercial_pharma,morningstar,,,,0,0.8893164513041397463508016272,63.36,41.25000000000000000000000000,61.0,72.30,56.74157303370786516853932584,61.88679245283018867924528302,56.4415,0.5429,3.0,,10,1.0,0.7533,1,1,0.0,0.4,0.6,autoimmune,-0.5032,uncrowded,1.0,101,0.06958397674418605,0.656997,0.4043,46.65,0.912969,1.3593,0.509699,0.34335,0.0,0.0,0.16287,0.003479,0.0
ARQT,"Arcutis Biotherapeutics, Inc.",66,1.06,C,low_quality+no_catalyst_data,,,C,0.28157,0.35,1,,0,,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,financial_score:-25.6;momentum_score:+22.2;catalyst_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.06958397674418605,47.939926,0.6512,0,1,0.4688,0.4851,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.22933,price_history,,4,1.9925,price_history,,-0.090226,,53.8308,0.727,-0.189791,0.099565,late,mid,none,commercial_biotech,morningstar,,,,0,0.8793965971722981068775461299,76.10,41.25000000000000000000000000,66.0,57.15,57.75280898876404494382022472,28.26094695621217515129939481,55.8618,0.5182,3.0,,7,1.0,0.0,0,0,0.0,0.3,0.5,dermatology,0.6858,highly_crowded,1.0,83,0.06958397674418605,0.71843,0.5782,30.29,0.633106,0.3401,0.886589,0.72765,0.0,0.0,0.15546,0.003479,0.0
BEAM,Beam Therapeutics Inc.,67,1.06,C,mod_quality+catalyst_far,,,C,0.827645,0.780769,1,,0,,613,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,catalyst_score:-12.1;financial_score:+10.8;momentum_score:-8.9,tier=;reason=;cat_days=613;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|far_271_540|pos,-0.03631353968253968,60.14,-1.8782,613,1,0.5554,0.5758,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,613,False,specific_days,-0.019688,price_history,,4,1.6618,price_history,,-0.348489,,38.6445,0.7330,-0.189791,-0.158698,early,mid,none,commercial_biotech,morningstar,,,,0,0.8215250165453342157511581734,48.74,45.56250000000000000000000000,66.0,55.97,59.66101694915254237288135593,68.450,58.4701,0.6291,1.0,613,5,1.0,0.0019,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,243,-0.03631353968253968,0.172355,-0.9449,47.25,0.919795,1.4037,0.186914,0.0,0.0,0.0,0.18873,-0.001816,0.0
HRMY,"Harmony Biosciences Holdings, I",68,1.06,B,high_quality+no_catalyst_data,,,B,0.141638,0.980769,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:+20.4;catalyst_score:-15.2;momentum_score:-3.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 775340000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|nonpos,0.08036317367458867,74.266,0.8766,0,1,0.3999,-0.0536,3,3,selling,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.001867,price_history,,3,0.388,price_history,,-0.200048,,43.3929,0.3158,-0.189791,-0.010257,late,small,none,commercial_biotech,morningstar,,,,0,0.9,53.42,41.25000000000000000000000000,54.5,82.92,56.23595505617977528089887640,76.80000000000000000000000000,55.6134,0.5077,3.0,187,7,1.0,0.4291,0,0,0.0,0.6,0.6,autoimmune,-0.5032,uncrowded,1.0,42,0.08036317367458867,0.858362,1.073,49.52,0.950512,1.6498,0.156328,0.0,0.0,0.0,0.15231,0.004018,0.0
INCY,Incyte Corporation,69,1.25,A,high_quality+catalyst_near,,,A,0.40785,0.865385,1,,0,,34,1,specific_days,9,neutral,,L,tier_a_commercial|sponsor_confirmed,catalyst_score:-19.1;financial_score:+12.7;clinical_score:+8.0,tier=;reason=;cat_days=34;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.06803063793103448,65.183955,0.8944,0,1,0.683,0.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,34,True,specific_days,-0.085584,price_history,,3,0.4705,price_history,,-0.273207,,30.1771,0.3319,-0.189791,-0.083416,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.71,35.38990400000000000000000000,60.5,73.16,62.47191011235955056179775281,67.19101123595505617977528090,64.1911,0.8723,3.0,4,281,1.0,4.1502,13,10,0.0023,0.7,0.95,oncology,-0.5032,uncrowded,1.0,120,0.06803063793103448,0.59215,0.2331,50.42,0.97099,1.8955,0.265092,0.0,0.0,0.0,0.26169,0.003402,0.0
MIRM,"Mirum Pharmaceuticals, Inc.",70,1.25,C,mod_quality+no_catalyst_data,,,C,0.356655,0.688462,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.2;smart_money_score:+11.0;momentum_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.06958397674418605,57.026019,0.6353,0,1,0.2009,0.2048,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.170185,price_history,,3,0.8748,price_history,,-0.134876,,47.1111,0.4303,-0.189791,0.054915,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998348834429169157202630006,63.86,41.25000000000000000000000000,66.5,57.06,51.85393258426966292134831461,53.96226415094339622641509434,52.1346,0.3598,3.0,26,17,1.0,1.2529,1,1,0.0,0.4,0.75,rare_disease,0.6858,highly_crowded,1.0,105,0.06958397674418605,0.643345,0.3674,38.84,0.745734,0.6611,0.418619,0.3072,0.0,0.0,0.10794,0.003479,0.0
INSM,Insmed Incorporated,71,1.25,C,low_quality+no_catalyst_data,,,C,0.332765,0.257692,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+23.4;financial_score:-23.3;catalyst_score:-12.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 935014000.0, ""cash_total"": 1430047000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.84374990798079, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 14}",late|none|pos,0.06958397674418605,43.532799,0.6505,0,1,0.4381,0.4531,14,14,buying,4.2171,elite_14,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,156.57,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.178555,price_history,,14,0.756,price_history,,-0.069665,,51.4334,0.5709,-0.189791,0.120126,late,large,none,commercial_biotech,morningstar,,,,0,0.8953065198564889273784485958,62.25,41.25000000000000000000000000,77.0,49.81,57.07865168539325842696629213,30.33177629087236460042923873,55.726,0.5125,3.0,238,27,1.0,0.5073,0,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,98,0.06958397674418605,0.667235,0.4323,32.26,0.663823,0.4229,0.836879,0.67965,0.0,0.0,0.15375,0.003479,0.0
PTCT,"PTC Therapeutics, Inc.",72,1.25,B,high_quality+catalyst_far,,,B,0.547782,0.996154,1,,0,,1434,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-20.3;catalyst_score:-16.8;financial_score:+14.6,tier=;reason=;cat_days=1434;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1945371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,0.04223288135593221,76.828,0.6236,0,1,-0.2414,-1.3526,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,343.08,1.0,0,0,1.0,0,1.0,0,1434,False,specific_days,0.237375,price_history,,5,0.8574,price_history,,-0.051251,,52.3167,0.3495,-0.189791,0.13854,late,mid,none,commercial_biotech,morningstar,,,,0,0.8992316505549588256355173648,75.79,45.56250000000000000000000000,71.5,77.20,42.11210705718974876909481126,77.000,43.4591,-0.009,3.0,18,40,1.0,2.8164,2,3,0.0137,0.4,0.95,oncology,0.2102,moderate,1.0,161,0.04223288135593221,0.452218,-0.1201,39.74,0.755973,0.6934,0.002112,0.0,0.0,0.0,0.0,0.002112,0.0
RIGL,"Rigel Pharmaceuticals, Inc.",73,1.06,B,high_quality+catalyst_far,,,B,0.551195,0.942308,1,,0,,795,0,specific_days,9,tailwind,deep_drawdown,L,catalyst_far_lift|momentum_tailwind,catalyst_score:-7.9;financial_score:+7.4;clinical_score:-5.5,tier=;reason=;cat_days=795;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.04223288135593221,68.976,0.6298,0,1,0.0255,-0.812,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,795,False,specific_days,0.166042,price_history,,1,1.3181,price_history,,-0.35868,,35.6253,0.9981,-0.189791,-0.168889,late,small,none,commercial_biotech,morningstar,,,,0,0.8465545465156997782187463523,57.37,45.56250000000000000000000000,55.5,86.12,47.99015275849008963514707739,60.80000,47.8492,0.1776,3.0,,26,1.0,0.0829,0,0,0.0,0.8,0.95,oncology,-0.5032,uncrowded,1.0,162,0.04223288135593221,0.448805,-0.1287,41.89,0.800341,0.8428,0.055392,0.0,0.0,0.0,0.05328,0.002112,0.0
PCRX,"Pacira BioSciences, Inc.",74,1.06,B,high_quality+no_catalyst_data,,,B,0.62628,0.857692,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-30.4;momentum_score:+29.1;financial_score:+10.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 246334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,64.579429,-2.1088,,0,-1.4921,-1.6858,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,713.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.323785,price_history,,0,0.1406,price_history,,-0.209457,,55.8594,0.3370,-0.189791,-0.019666,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7293044343691252902797744111,79.47,41.25000000000000000000000000,,61.04,19.91669060614765871875897731,60.71428571428571428571428572,18.5167,-1.0693,,,,,0.0,0,0,,0.0,0.5,other,-3.5944,uncrowded,1.0,184,0.03956101067615658,0.37372,-0.322,20.66,0.44198,-0.146,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
